Date,Stock Splits,Symbol
2005-12-27,3:2,KNX
1986-07-01,3:1,KO
1990-05-14,2:1,KO
1992-05-12,2:1,KO
1996-05-13,2:1,KO
2012-08-13,2:1,KO
1998-01-28,3:1,KOF
1999-12-30,2:1,KOPN
2000-07-13,2:1,KOPN
2024-07-01,1:5,KORE
1980-10-28,3:2,KOSS
1981-08-26,3:2,KOSS
2001-11-06,2:1,KOSS
2009-12-02,2:1,KOSS
2023-07-28,1:25,KPLT
2019-08-30,1:15,KPRX
2022-09-27,1:40,KPRX
2024-06-11,1:9,KPRX
1979-05-29,2:1,KR
1986-10-01,2:1,KR
1997-04-23,2:1,KR
1999-06-29,2:1,KR
2015-07-14,2:1,KR
2014-08-12,1:4,KRG
2015-05-15,13804:10000,KRNY
2011-05-23,2:1,KRO
2023-11-06,1:50,KRRO
1996-04-30,2:1,KSS
1998-04-28,2:1,KSS
2000-04-25,2:1,KSS
2009-09-11,1:10,KTOS
2019-05-08,1:10,KTRA
2022-11-14,1:50,KTRA
2024-01-02,1:20,KTTA
2022-10-28,1:70,KWE
1985-01-31,2:1,KWR
1990-07-31,3:2,KWR
2023-09-15,1:15,KXIN
2012-01-03,1:5,KZIA
2013-01-28,3038:1000,KZIA
2017-07-14,1:4,KZIA
2017-11-08,1:5,LAAC
2023-10-04,2484:1000,LAAC
2023-05-26,1:10,LABP
2002-07-29,11:10,LAKE
2003-07-29,11:10,LAKE
2005-04-27,11:10,LAKE
2006-07-31,11:10,LAKE
1998-03-02,3:2,LAMR
1983-01-05,3:2,LANC
1986-07-29,5:4,LANC
1992-05-01,3:2,LANC
1993-04-16,4:3,LANC
1994-07-21,4:3,LANC
1998-01-28,3:2,LANC
2001-12-12,105:100,LARK
2002-12-02,105:100,LARK
2003-12-01,105:100,LARK
2004-11-29,105:100,LARK
2005-12-01,105:100,LARK
2006-12-05,105:100,LARK
2007-11-29,105:100,LARK
2008-11-26,105:100,LARK
2009-11-27,105:100,LARK
2010-11-29,105:100,LARK
2011-11-29,105:100,LARK
2012-11-29,105:100,LARK
2013-11-27,105:100,LARK
2014-11-28,105:100,LARK
2018-11-30,105:100,LARK
2019-11-29,105:100,LARK
2021-11-30,105:100,LARK
2023-11-30,105:100,LARK
1997-09-29,1.05:1,LBAI
1998-10-02,2:1,LBAI
2001-10-29,1.05:1,LBAI
2002-10-29,1.05:1,LBAI
2003-09-26,1.05:1,LBAI
2005-07-27,1.05:1,LBAI
2006-07-27,1.05:1,LBAI
2007-10-29,1.05:1,LBAI
2011-01-27,1.05:1,LBAI
2012-03-28,1.05:1,LBAI
2014-05-30,105:100,LBAI
2014-12-11,1045:1000,LBRDA
2014-12-11,1046:1000,LBRDK
2014-03-04,1957:1000,LBTYA
2014-03-04,1948:1000,LBTYB
2014-03-04,2:1,LBTYK
2019-07-08,1:5,LC
2022-12-08,1:20,LCFY
1989-05-03,1:10,LCII
1997-03-24,2:1,LCII
2005-09-08,2:1,LCII
2004-05-03,2:1,LCNB
2007-05-11,2:1,LCNB
1984-04-17,5:2,L
1985-03-04,3:1,L
1995-12-04,2:1,L
2001-03-21,2:1,L
2006-05-09,3:1,L
1997-10-31,3:1,LCTX
1993-12-06,3:2,LCUT
1997-02-13,11:10,LCUT
2013-09-30,405:1000,LDOS
2021-01-04,1:7,LDWY
2011-03-18,2:1,LEA
1998-06-16,2:1,LECO
2011-06-01,2:1,LECO
2016-04-18,1:10,LEDS
1983-04-05,2:1,LEE
1986-03-04,2:1,LEE
1995-12-11,2:1,LEE
2021-03-15,1:10,LEE
1983-08-29,2:1,LEG
1986-03-17,3:2,LEG
1992-06-16,2:1,LEG
1995-09-18,2:1,LEG
1998-06-16,2:1,LEG
1980-10-31,2:1,LEN
1992-02-26,2:1,LEN
1994-04-21,3:2,LEN
2004-01-21,2:1,LEN
2017-11-09,1017:1000,LEN
2013-07-02,1:25,LEU
2014-09-30,91:1000,LEU
2023-09-12,1:20,LFLY
2020-10-14,1:5,LFMD
1997-06-11,2:1,LFUS
2004-10-05,1:68,LFVN
2015-10-19,1:7,LFVN
2023-07-13,1:50,LGHL
2013-08-07,1641:1000,LGL
2016-09-12,1:10,LGMK
2021-10-18,1:10,LGMK
2023-04-24,1:20,LGMK
2010-11-19,1:6,LGND
2022-11-02,1603:1000,LGND
2014-10-17,1:10,LGO
2021-03-08,1:10,LGO
2024-03-27,1:10,LGVN
2000-05-04,1:10,LH
2001-06-12,2:1,LH
2002-05-13,2:1,LH
2023-07-03,1164:1000,LH
1997-09-29,2:1,LHX
2005-03-31,2:1,LHX
2009-05-11,10000:9448,LHX
2024-06-04,1:8,LICY
2023-12-27,1:30,LIDR
2019-07-01,1:14,LIFE
2023-10-13,1:25,LIFW
2020-09-11,1061:1000,LILA
2020-09-11,1062:1000,LILAK
2003-12-16,2:1,LIN
2012-01-13,1:20,LINK
2014-05-30,4:1,LINK
2016-04-04,125:100,LINK
2024-03-25,3:2,LINK
2019-04-09,1:4,LIQT
2023-05-26,1:8,LIQT
2007-08-27,1:10,LIVE
2010-09-07,1:10,LIVE
2014-02-12,3:1,LIVE
2016-12-08,1:6,LIVE
2023-06-05,1:10,LIXT
2023-03-22,1:30,LKCO
1998-05-18,2:1,LKFN
2006-05-01,2:1,LKFN
2016-08-08,3:2,LKFN
2006-01-17,2:1,LKQ
2007-12-04,2:1,LKQ
2012-09-19,2:1,LKQ
1986-01-30,2:1,LLY
1989-05-01,2:1,LLY
1995-12-21,2:1,LLY
1997-10-16,2:1,LLY
2018-10-16,1:10,LMFA
2021-05-07,1:5,LMFA
2024-03-12,1:6,LMFA
2010-04-08,10:1,LMNR
1983-09-09,3:1,LMT
1995-03-16,163:100,LMT
1999-01-04,2:1,LMT
1993-06-28,2:1,LNC
1999-06-22,2:1,LNC
1994-07-19,1:6,LNG
2000-10-18,1:4,LNG
2005-04-25,2:1,LNG
1990-05-16,3:2,LNN
1991-09-17,3:2,LNN
1996-02-23,3:2,LNN
1997-03-11,3:2,LNN
1998-06-16,3:2,LNN
1988-09-26,2:1,LNT
2016-05-20,2:1,LNT
1989-05-23,3:2,LNW
1993-07-01,3:2,LNW
1993-10-26,2:1,LNW
2023-06-15,1:13,LOCL
2017-11-10,1:5,LODE
2019-11-29,1:5,LODE
2000-07-05,2:1,LOGI
2005-07-01,2:1,LOGI
2006-07-17,2:1,LOGI
1992-06-29,2:1,LOW
1994-04-04,2:1,LOW
1998-06-29,2:1,LOW
2001-07-02,2:1,LOW
2006-07-03,2:1,LOW
2023-05-12,1:17,LPCN
2003-03-04,1:8,LPTH
2022-09-21,1:3,LPTV
2023-06-21,1:10,LPTX
1992-06-08,3:2,LPX
1993-06-09,2:1,LPX
2023-11-30,1:60,LQR
2024-03-04,3:2,LQR
1993-09-16,3:2,LRCX
2000-03-17,3:1,LRCX
2020-08-24,1:6,LRFC
2005-06-13,1:6,LSAK
1993-07-07,3:2,LSCC
1999-09-17,2:1,LSCC
2000-10-12,2:1,LSCC
2024-02-26,1:10,LSDI
2006-08-31,1:10,LSTA
2007-08-09,1:10,LSTA
2013-07-16,1:10,LSTA
2016-07-28,1:10,LSTA
2022-09-15,1:15,LSTA
2002-08-13,2:1,LSTR
2003-11-14,2:1,LSTR
2005-01-10,2:1,LSTR
2009-09-29,1:30,LTBR
2016-07-20,1:5,LTBR
2019-10-21,1:12,LTBR
1998-10-01,11:10,LTC
2009-12-21,1:6,LTRX
2023-08-10,1:20,LTRY
2023-12-15,1:4,LU
2011-07-12,2:1,LULU
1988-08-02,3:2,LUMN
1989-03-27,3:2,LUMN
1993-01-04,3:2,LUMN
1998-04-01,3:2,LUMN
1999-04-01,3:2,LUMN
1980-09-23,3:2,LUV
1981-10-23,5:4,LUV
1983-01-24,2:1,LUV
1984-01-30,5:4,LUV
1990-08-30,3:2,LUV
1992-07-16,2:1,LUV
1993-07-16,3:2,LUV
1997-11-28,3:2,LUV
1998-08-21,3:2,LUV
1999-07-20,3:2,LUV
2001-02-16,3:2,LUV
2017-10-17,1:3,LVO
2004-03-09,2:1,LWAY
2006-08-16,2:1,LWAY
2024-01-03,1:2,LXEH
2015-05-21,1:7,LXRX
2021-10-12,13:10,LXU
2024-02-23,1:60,LYT
1985-09-03,3:2,LYTS
1989-06-06,3:2,LYTS
1995-08-16,3:2,LYTS
2001-12-07,3:2,LYTS
2003-11-17,5:4,LYTS
1987-09-15,4:1,LZB
1998-09-15,3:1,LZB
2009-05-07,1027:1000,MAC
2009-08-10,10189:10000,MAC
2009-11-09,10179:10000,MAC
2010-02-11,1014:1000,MAC
2017-09-06,1:10,MACK
2014-01-22,10:1,MA
2014-01-13,4:1,MANH
2013-07-22,1:13,MARA
2014-12-23,2:1,MARA
2017-10-30,1:4,MARA
2019-04-08,1:4,MARA
2006-06-12,2:1,MAR
2009-06-23,1004:1000,MAR
2009-08-18,1004:1000,MAR
2009-11-17,1003:1000,MAR
2011-11-22,1061:1000,MAR
2010-02-17,1:10,MARK
2022-12-22,1:10,MARK
1982-12-30,2:1,MAS
1986-05-20,2:1,MAS
1998-07-13,2:1,MAS
2015-07-01,1138:1000,MAS
1991-11-18,5:4,MAT
1992-06-03,3:2,MAT
1994-01-10,5:4,MAT
1995-01-23,5:4,MAT
1996-03-04,5:4,MAT
2012-08-22,2:1,MATV
1998-06-03,2:1,MATW
2001-09-04,2:1,MATW
1984-03-12,2:1,MATX
1986-06-06,3:2,MATX
1988-06-03,2:1,MATX
2012-07-02,10000:4795,MATX
2003-12-01,105:100,MBCN
2004-11-29,105:100,MBCN
2006-11-29,105:100,MBCN
2007-11-29,105:100,MBCN
2019-11-12,2:1,MBCN
1997-10-30,2:1,MBI
2001-04-23,3:2,MBI
2022-01-18,3:2,MBIN
2023-04-04,1:15,MBIO
2011-07-06,1:10,MBOT
2016-05-09,1:12,MBOT
2016-11-29,1:9,MBOT
2018-09-05,1:15,MBOT
2021-02-01,1:6,MBRX
2024-03-22,1:15,MBRX
2001-01-17,105:100,MBWM
2002-01-16,105:100,MBWM
2003-01-15,105:100,MBWM
2004-04-14,105:100,MBWM
2005-07-14,105:100,MBWM
2007-04-19,105:100,MBWM
2001-04-19,103:100,MCBC
2002-04-25,104:100,MCBC
2003-05-12,105:100,MCBC
2004-05-10,105:100,MCBC
2005-05-09,115:100,MCBC
2006-05-10,105:100,MCBC
2006-06-30,3:2,MCBC
2007-05-09,105:100,MCBC
1982-10-07,3:2,MCD
1984-09-25,3:2,MCD
1986-06-26,3:2,MCD
1987-06-23,3:2,MCD
1989-06-19,2:1,MCD
1994-06-27,2:1,MCD
1999-03-08,2:1,MCD
1993-09-14,2:1,MCHP
1994-04-05,3:2,MCHP
1994-11-09,3:2,MCHP
1997-01-07,3:2,MCHP
2000-02-08,3:2,MCHP
2000-09-27,3:2,MCHP
2002-05-09,3:2,MCHP
2021-10-13,2:1,MCHP
1998-01-05,2:1,MCK
2005-05-19,2:1,MCO
2005-03-31,2:1,MCRI
1987-05-04,3:2,MCS
1992-11-09,3:2,MCS
1995-11-15,3:2,MCS
1997-12-08,3:2,MCS
2006-06-12,2:1,M
2012-10-10,1:11,MCVT
1992-09-14,2:1,MCY
1997-10-10,2:1,MCY
2006-04-28,2:1,MD
2013-12-20,2:1,MD
2016-07-25,1:35,MDGL
2023-05-04,1:8,MDRR
2024-07-03,5:10,MDRR
1980-08-01,2:1,MDT
1989-08-31,2:1,MDT
1991-08-30,2:1,MDT
1994-09-30,2:1,MDT
1995-09-29,2:1,MDT
1997-09-15,2:1,MDT
1999-09-27,2:1,MDT
1978-02-01,2:1,MDU
1986-07-16,2:1,MDU
1995-10-16,3:2,MDU
1998-07-14,3:2,MDU
2003-10-30,3:2,MDU
2006-07-27,3:2,MDU
2023-06-01,1457:1000,MDU
2024-01-16,1083:1000,MDV
2022-12-20,1:7,MDWD
2008-04-02,3235:10000,MDXG
2023-06-22,1:15,MEDS
1983-10-17,2:1,MEI
1985-10-18,2:1,MEI
1993-01-19,2:1,MEI
1995-11-01,3:2,MEI
2001-04-30,10000:3742,MEI
2010-03-31,1:10,MEIP
2012-12-19,1:6,MEIP
2023-04-17,1:20,MEIP
1989-05-15,1024:1000,MERC
1990-05-01,10249:10000,MERC
2024-01-10,1:2,MESO
2017-08-07,1122:1000,MET
2022-04-05,1:4,MFA
2006-06-05,2:1,MFC
2018-07-31,1:10,MFH
2020-05-19,1:2,MFH
2023-02-28,9:10,MFH
2018-12-03,1:3,MFIC
2010-11-26,2:1,MGA
2015-03-26,2:1,MGA
1992-01-22,3:2,MGEE
1996-02-21,3:2,MGEE
2014-02-10,3:2,MGEE
2000-02-14,3:1,MGIC
2000-02-28,2:1,MGM
2005-05-19,2:1,MGM
1992-07-16,3:2,MGPI
2004-07-16,2:1,MGPI
1991-04-22,2:1,MGRC
1997-04-28,2:1,MGRC
2005-03-28,2:1,MGRC
2021-07-15,1221:1000,MGYR
2013-12-02,5:4,MHH
2018-08-27,2:1,MHH
1993-08-25,3:2,MHK
1997-12-05,3:2,MHK
2002-06-20,2:1,MHO
1998-04-02,1:10,MICS
2002-03-18,3:2,MICS
2022-05-24,1:30,MICS
2024-04-12,1:50,MI
1988-06-02,5:4,MIDD
2007-06-18,2:1,MIDD
2014-06-27,3:1,MIDD
2013-08-07,10:45,MIGI
2018-03-05,1:24,MIGI
2021-08-13,1:10,MIGI
2023-02-09,1:6,MIGI
2023-10-13,1:10,MIND
2023-10-16,1:10,MIND
2023-04-17,1:25,MINM
2021-07-23,1:3,MITT
1988-04-28,2:1,MKC
1990-01-22,2:1,MKC
1992-01-21,2:1,MKC
2002-04-09,2:1,MKC
2020-12-01,2:1,MKC
2023-04-25,1:30,ML
2024-03-22,1:10,MLGO
1995-10-02,2:1,MLI
1998-05-28,2:1,MLI
2014-03-31,2:1,MLI
2023-10-23,2:1,MLI
1981-11-02,2:1,MLKN
1983-08-17,2:1,MLKN
1985-09-03,3:2,MLKN
1997-04-16,2:1,MLKN
1998-03-17,2:1,MLKN
1998-05-01,4:1,MLP
1996-04-15,3:2,MLR
1996-10-01,2:1,MLR
1996-12-31,3:2,MLR
2001-10-01,1:5,MLR
2004-01-14,1:3,MLSS
2010-12-15,4:1,MMAT
2021-06-28,1:2,MMAT
2024-01-29,1:100,MMAT
1986-05-15,2:1,MMC
1997-06-30,2:1,MMC
1998-06-29,3:2,MMC
2002-07-01,2:1,MMC
1987-06-16,2:1,MMM
1994-04-11,2:1,MMM
2003-09-30,2:1,MMM
2024-04-01,1196:1000,MMM
2011-07-01,2:1,MMS
2013-07-01,2:1,MMS
1991-07-16,3:2,MMSI
2001-08-28,5:4,MMSI
2002-04-12,5:4,MMSI
2003-08-15,4:3,MMSI
2003-12-03,4:3,MMSI
2011-05-06,5:4,MMSI
2017-03-03,1:5,MNKD
2022-08-29,1:15,MNMD
1996-06-18,105:100,MNRO
1997-06-18,105:100,MNRO
1998-06-04,105:100,MNRO
2003-11-03,3:2,MNRO
2007-10-02,3:2,MNRO
2010-12-27,3:2,MNRO
2018-04-06,105:100,MNSB
1988-02-29,1:50,MNST
2005-08-09,2:1,MNST
2006-07-10,4:1,MNST
2012-02-16,2:1,MNST
2016-11-10,3:1,MNST
2023-03-28,2:1,MNST
2023-08-24,1:50,MNTS
1979-06-01,2:1,MO
1986-04-11,2:1,MO
1989-10-11,4:1,MO
1997-04-11,3:1,MO
1985-04-18,5:2,MOD
1987-08-18,2:1,MOD
1993-02-22,2:1,MOD
1993-03-22,2:1,MODG
1994-03-04,2:1,MODG
1995-03-13,2:1,MODG
2023-08-14,1:3,MOGO
2022-03-28,1:12,MOGU
2011-05-23,3:2,MOH
1995-12-01,2:1,MOS
2022-07-26,1:20,MOTS
2023-11-02,1:15,MOTS
1997-05-02,5:4,MOV
1997-09-30,3:2,MOV
2004-06-28,2:1,MOV
1998-11-06,105:100,MPB
1999-11-08,105:100,MPB
2003-05-05,105:100,MPB
2006-02-06,105:100,MPB
2007-05-07,105:100,MPB
2015-06-11,2:1,MPC
2022-01-10,5:1,MPU
2004-03-11,3:2,MPX
2005-03-11,3:2,MPX
2023-06-29,1:4,MRAI
2023-03-21,2:1,MRBK
1999-12-21,2:1,MRCY
2017-10-06,1:7,MRIN
2024-04-15,1:6,MRIN
1986-05-27,2:1,MRK
1988-05-26,3:1,MRK
1992-05-26,3:1,MRK
1999-02-17,2:1,MRK
2021-06-03,1048:1000,MRK
2007-06-28,10:25,MRKR
2009-07-27,1:10,MRKR
2014-02-25,1:100,MRKR
2016-09-16,1:12,MRKR
2023-01-27,1:10,MRKR
2020-09-23,1:4,MRNS
1991-05-07,6:5,MRO
2007-06-19,2:1,MRO
2011-07-01,10000:5965,MRO
1998-01-06,3:2,MRTN
2003-07-25,3:2,MRTN
2003-12-08,3:2,MRTN
2005-12-27,3:2,MRTN
2013-06-17,3:2,MRTN
2017-07-10,5:3,MRTN
2020-08-14,3:2,MRTN
2004-06-29,2:1,MRVL
2006-07-25,2:1,MRVL
1980-05-16,2:1,MSA
1985-09-11,2:1,MSA
2000-05-25,3:1,MSA
2004-01-29,3:1,MSA
1997-01-15,2:1,MS
2000-01-27,2:1,MS
1985-01-02,2:1,MSEX
1992-10-02,2:1,MSEX
2002-01-03,3:2,MSEX
2003-11-17,4:3,MSEX
1987-09-21,2:1,MSFT
1990-04-16,2:1,MSFT
1991-06-27,3:2,MSFT
1992-06-15,3:2,MSFT
1994-05-23,2:1,MSFT
1996-12-09,2:1,MSFT
1998-02-23,2:1,MSFT
1999-03-29,2:1,MSFT
2003-02-18,2:1,MSFT
2022-11-10,1:10,MSGM
2020-04-20,1402:1000,MSGS
1984-06-04,3:1,MSI
1993-01-19,2:1,MSI
1994-04-19,2:1,MSI
2000-06-02,3:1,MSI
2004-12-03,1000:895,MSI
2011-01-04,10000:40425,MSI
1998-05-26,2:1,MSM
2000-01-27,2:1,MSTR
2002-07-31,1:10,MSTR
2016-12-07,1:3,MTA
2019-12-17,1:4,MTA
1987-09-25,2:1,MTB
2000-10-06,10:1,MTB
2022-07-13,1:10,MTC
1998-03-27,2:1,MTCH
2000-02-25,2:1,MTCH
2005-08-09,18:20,MTCH
2008-08-21,2292:2000,MTCH
2020-07-01,3502:1000,MTCH
2017-05-22,1:3,MT
2008-08-20,1:6,MTEM
2017-08-02,1:11,MTEM
2023-08-14,1:15,MTEM
2012-01-17,1:10,MTEX
1993-12-03,2:1,MTG
1997-06-03,2:1,MTG
1997-01-02,1:3,MTH
2002-04-29,2:1,MTH
2005-01-10,2:1,MTH
1983-01-21,3:2,MTRN
1984-06-25,2:1,MTRN
2003-11-24,2:1,MTRX
1996-07-03,3:2,MTW
1997-07-01,3:2,MTW
1999-04-01,3:2,MTW
2006-04-11,2:1,MTW
2007-09-11,2:1,MTW
2016-03-04,441584:100000,MTW
2017-11-20,1:4,MTW
2012-12-12,2:1,MTX
1997-03-03,3:2,MTZ
2000-06-20,3:2,MTZ
1994-04-19,5:2,MU
1995-05-23,2:1,MU
2000-05-02,2:1,MU
2016-05-25,1:10,MULN
2017-10-05,1:10,MULN
2023-05-04,1:25,MULN
2023-08-11,1:9,MULN
2023-12-21,1:100,MULN
1980-06-10,3:1,MUR
2002-12-31,2:1,MUR
2005-06-06,2:1,MUR
2013-09-03,1158:1000,MUR
2022-07-28,1:10,MUX
2014-04-02,2:1,MVBF
2012-02-21,1:8,MVIS
2002-02-14,11:10,MXC
1983-05-04,11:10,MYE
1984-05-22,2:1,MYE
1985-08-12,11:10,MYE
1986-08-11,11:10,MYE
1987-09-08,3:2,MYE
1988-08-15,11:10,MYE
1989-08-14,11:10,MYE
1990-08-13,11:10,MYE
1991-08-12,11:10,MYE
1992-09-01,5:4,MYE
1993-08-09,11:10,MYE
1994-09-01,5:4,MYE
1995-08-07,11:10,MYE
1997-08-04,11:10,MYE
1999-08-11,11:10,MYE
2000-08-08,11:10,MYE
2001-08-08,11:10,MYE
2002-09-03,5:4,MYE
2004-08-11,11:10,MYE
2000-09-12,2:1,MYGN
2009-03-26,2:1,MYGN
2018-11-08,1:8,MYMD
2019-11-25,1:24,MYMD
2021-04-19,1:2,MYMD
2024-02-15,1:30,MYMD
2022-10-14,1:20,MYND
2023-11-01,2:1,MYND
2020-01-31,1:30,MYO
2019-11-19,1:15,MYSZ
2022-12-09,1:25,MYSZ
2024-04-23,1:8,MYSZ
2022-06-13,1:5,NAAS
2024-06-13,1:20,NAAS
2023-02-09,1:20,NAOV
2014-07-23,1014:1000,NAT
2017-08-10,1008:1000,NAT
1995-12-18,2:1,NBN
1997-12-16,3:2,NBN
2006-04-18,2:1,NBR
2020-04-23,1:50,NBR
2013-06-03,1:3,NBSE
2019-02-04,1:20,NBSE
2023-06-15,1:20,NBSE
1992-11-24,105:100,NBTB
1993-11-24,105:100,NBTB
1994-11-25,105:100,NBTB
1995-11-29,105:100,NBTB
1996-11-26,105:100,NBTB
1997-11-26,105:100,NBTB
1998-06-16,4:3,NBTB
1998-11-27,105:100,NBTB
1999-11-29,105:100,NBTB
2015-12-21,1:25,NBY
2022-11-16,1:35,NBY
2024-05-31,1:35,NBY
1986-06-09,2:1,NC
1986-07-16,3:2,NC
2012-10-01,1000:328,NC
2017-10-02,4377:1000,NC
2023-08-04,1:10,NCMI
2024-04-16,1:25,NCNA
2020-11-05,1:2000,NCPL
2020-12-01,1:20,NCSM
2018-05-09,1:3,NCTY
2020-10-19,1:10,NCTY
2023-10-02,1:10,NCTY
2022-08-29,3:1,NDAQ
2022-12-09,1:20,NDRA
1984-01-04,3:2,NDSN
1987-05-01,3:2,NDSN
1991-09-25,2:1,NDSN
2000-09-13,2:1,NDSN
2011-04-13,2:1,NDSN
2021-07-13,134:100,NECB
1985-01-31,2:1,NEE
2005-03-16,2:1,NEE
2020-10-27,4:1,NEE
2020-10-26,1:8,NEGG
1987-06-11,2:1,NEM
1987-10-09,3:2,NEM
1994-04-22,5:4,NEM
2012-01-04,3:1,NEN
2004-01-02,5:4,NEOG
2007-09-05,3:2,NEOG
2009-12-16,3:2,NEOG
2013-10-31,3:2,NEOG
2018-01-02,1333:1000,NEOG
2021-06-07,2:1,NEOG
1990-10-30,1:10,NEON
2007-04-02,1:5,NEON
2011-03-28,1:25,NEON
2018-10-01,1:10,NEON
2011-03-17,1:20,NEPH
2019-07-10,1:9,NEPH
2022-06-21,1:8,NERV
1983-04-12,2:1,NEU
1985-04-02,2:1,NEU
1986-06-02,2:1,NEU
1993-07-01,3:2,NEU
2002-07-01,1:5,NEU
2014-10-23,1:5,NEWT
2023-10-19,1:25,NEXI
2013-01-25,14029:10000,NFBK
1984-05-21,2:1,NFG
1984-05-25,11:10,NFG
1987-06-17,2:1,NFG
2001-09-10,2:1,NFG
2004-02-12,2:1,NFLX
2015-07-15,7:1,NFLX
2017-05-22,916:1000,NGG
2023-09-25,1:5,NGNE
2023-12-19,1:4,NGNE
1995-11-01,2:1,NHTC
1998-04-06,1:40,NHTC
2003-03-19,1:100,NHTC
2006-05-31,2:1,NICE
2001-09-17,2:1,NICK
2005-06-20,3:2,NICK
2009-11-18,11:10,NICK
1998-02-23,2:1,NI
2015-07-02,2545:1000,NI
2023-05-18,1:10,NISN
1987-03-03,2:1,NJR
2002-03-04,3:2,NJR
2008-03-04,3:2,NJR
2015-03-04,2:1,NJR
1990-10-08,2:1,NKE
1995-10-31,2:1,NKE
1996-10-24,2:1,NKE
2007-04-03,2:1,NKE
2012-12-26,2:1,NKE
2015-12-24,2:1,NKE
2024-06-25,1:30,NKLA
2006-04-03,2:1,NKSH
2000-08-23,2:1,NKTR
1986-07-28,5:1,NL
1988-12-23,4:10,NL
2022-09-26,1:4,NLY
2021-03-31,1:10,NMG
2019-05-21,1:15,NMM
2019-12-05,1:10,NMRD
2021-04-01,1:3,NMTC
1995-03-06,3:2,NNBR
1995-12-06,3:2,NNBR
2019-10-22,1:10,NNDM
2013-09-10,10:35,NNVC
2019-09-24,1:20,NNVC
1984-09-11,3:1,NOC
2004-06-22,2:1,NOC
2011-03-31,10000:9035,NOC
2020-09-21,1:10,NOG
1995-04-25,2:1,NOK
1998-04-16,2:1,NOK
1999-04-12,2:1,NOK
2000-04-11,4:1,NOK
1997-11-19,2:1,NOV
2007-10-01,2:1,NOV
2014-06-02,1109:1000,NOV
2010-12-29,1:3,NOVT
1982-07-01,3:2,NPK
1983-07-01,3:2,NPK
2019-12-31,1:25,NRBO
2022-09-13,1:30,NRBO
2023-12-21,1:8,NRBO
1995-11-28,105:100,NR
1997-06-23,2:1,NR
1997-11-28,2:1,NR
2007-06-01,2:1,NRG
1993-09-24,5:4,NRIM
1995-04-28,105:100,NRIM
1996-01-29,105:100,NRIM
1997-01-29,105:100,NRIM
1998-01-29,105:100,NRIM
1999-01-29,105:100,NRIM
2000-02-01,105:100,NRIM
2001-11-13,11:10,NRIM
2006-08-16,105:100,NRIM
2007-09-19,105:100,NRIM
2007-04-19,2:1,NRP
2016-02-18,1:10,NRP
1981-03-17,3:1,NRT
2024-04-02,1:10,NRXP
1987-04-07,3:1,NSC
1997-10-10,3:1,NSC
1997-09-18,3:2,NSIT
1998-09-09,3:2,NSIT
1999-02-19,3:2,NSIT
2000-09-19,3:2,NSIT
2000-10-17,2:1,NSP
2017-12-19,2:1,NSP
2012-12-21,1:4,NSPR
2015-10-01,1:10,NSPR
2016-10-10,1:25,NSPR
2019-04-01,1:50,NSPR
2021-04-27,1:15,NSPR
1982-01-05,3:2,NSSC
1985-02-04,3:2,NSSC
1985-08-21,3:2,NSSC
2004-04-28,2:1,NSSC
2004-11-18,120:100,NSSC
2005-12-29,3:2,NSSC
2006-06-08,3:2,NSSC
2022-01-05,2:1,NSSC
1997-12-19,2:1,NTAP
1998-12-22,2:1,NTAP
1999-12-21,2:1,NTAP
2000-03-23,2:1,NTAP
2023-10-17,1:35,NTBL
2006-03-28,4:1,NTES
2020-10-02,5:1,NTES
2019-01-02,1612:1000,NTGR
2019-07-01,2:1,NTIC
2022-08-12,1166:1000,NTRB
1986-05-01,3:1,NTRS
1990-05-01,2:1,NTRS
1992-12-10,3:2,NTRS
1996-12-10,2:1,NTRS
1999-12-10,2:1,NTRS
2003-08-18,1:5,NTWK
2012-08-13,1:10,NTWK
1996-12-24,2:1,NTZ
2019-02-21,1:5,NTZ
1983-09-21,2:1,NUE
1986-06-18,3:2,NUE
1992-06-22,2:1,NUE
1993-09-20,2:1,NUE
2004-10-18,2:1,NUE
2006-06-01,2:1,NUE
2023-12-26,140:100,NUKK
2011-09-02,1:6,NURO
2013-02-19,1:6,NURO
2015-12-02,1:4,NURO
2017-05-12,1:8,NURO
2019-11-19,1:10,NURO
2023-11-22,1:8,NURO
2024-04-10,1:15,NUTX
2024-07-03,1:10,NUTX
2017-01-13,1:30,NUWE
2017-10-13,1:20,NUWE
2019-01-03,1:14,NUWE
2020-10-19,1:30,NUWE
2022-12-12,1:100,NUWE
2024-06-28,1:35,NUWE
2022-12-29,1:35,NUZE
2019-05-10,1:20,NVAX
2000-06-27,2:1,NVDA
2001-09-12,2:1,NVDA
2006-04-07,2:1,NVDA
2007-09-11,3:2,NVDA
2021-07-20,4:1,NVDA
2024-06-10,10:1,NVDA
2000-12-06,1:5,NVEC
2002-11-22,1:5,NVEC
2019-12-23,1:5,NVFY
2023-05-24,1:5,NVFY
2020-11-30,1:25,NVNO
1994-04-18,4:1,NVO
2001-04-11,5:2,NVO
2007-12-17,2:1,NVO
2014-01-09,5:1,NVO
2023-09-20,2:1,NVO
2023-11-07,1:10,NVOS
1981-06-02,2:1,NVRI
1986-03-04,3:2,NVRI
1997-02-18,2:1,NVRI
2007-03-27,2:1,NVRI
2000-05-11,2:1,NVS
2019-04-09,1116:1000,NVS
2024-01-22,1:40,NVVE
1996-05-22,2:1,NWBI
